scenario_id,bacteria,micronutrient,concentration_uM,dopamine_uM,acetylcholine_uM,replicate,time_hr,od600
C_E,e_coli_k12,,0.0,500,500,1,0.0,0.05000140774000408
C_E,e_coli_k12,,0.0,500,500,1,0.5,0.05040226809471782
C_E,e_coli_k12,,0.0,500,500,1,1.0,0.06096719151171663
C_E,e_coli_k12,,0.0,500,500,1,1.5,0.1257220130081968
C_E,e_coli_k12,,0.0,500,500,1,2.0,0.2842660938772934
C_E,e_coli_k12,,0.0,500,500,1,2.5,0.503324936795812
C_E,e_coli_k12,,0.0,500,500,1,3.0,0.7167943539735186
C_E,e_coli_k12,,0.0,500,500,1,3.5,0.8855016435852112
C_E,e_coli_k12,,0.0,500,500,1,4.0,1.0032444926348567
C_E,e_coli_k12,,0.0,500,500,1,4.5,1.0796087576360556
C_E,e_coli_k12,,0.0,500,500,1,5.0,1.1270476948336687
C_E,e_coli_k12,,0.0,500,500,1,5.5,1.1557825983203274
C_E,e_coli_k12,,0.0,500,500,1,6.0,1.1729324764925788
C_E,e_coli_k12,,0.0,500,500,1,6.5,1.1830798536526752
C_E,e_coli_k12,,0.0,500,500,1,7.0,1.1890536209854117
C_E,e_coli_k12,,0.0,500,500,1,7.5,1.1925599884085178
C_E,e_coli_k12,,0.0,500,500,1,8.0,1.1946145305555889
C_E,e_coli_k12,,0.0,500,500,1,8.5,1.1958171642691182
C_E,e_coli_k12,,0.0,500,500,1,9.0,1.1965207141408787
C_E,e_coli_k12,,0.0,500,500,1,9.5,1.1969321539290678
C_E,e_coli_k12,,0.0,500,500,1,10.0,1.1971727175433742
C_E,e_coli_k12,,0.0,500,500,1,10.5,1.1973133554203275
C_E,e_coli_k12,,0.0,500,500,1,11.0,1.1973955692128309
C_E,e_coli_k12,,0.0,500,500,1,11.5,1.1974436276384044
C_E,e_coli_k12,,0.0,500,500,1,12.0,1.1974717197349174
C_E,e_coli_k12,,0.0,500,500,1,12.5,1.1974881404769018
C_E,e_coli_k12,,0.0,500,500,1,13.0,1.1974977388560846
C_E,e_coli_k12,,0.0,500,500,1,13.5,1.1975033493485372
C_E,e_coli_k12,,0.0,500,500,1,14.0,1.197506628812527
C_E,e_coli_k12,,0.0,500,500,1,14.5,1.1975085457328047
C_E,e_coli_k12,,0.0,500,500,1,15.0,1.19750966621466
C_E,e_coli_k12,,0.0,500,500,1,15.5,1.1975103211604665
C_E,e_coli_k12,,0.0,500,500,1,16.0,1.1975107039902906
C_E,e_coli_k12,,0.0,500,500,1,16.5,1.1975109277624643
C_E,e_coli_k12,,0.0,500,500,1,17.0,1.197511058562044
C_E,e_coli_k12,,0.0,500,500,1,17.5,1.1975111350171668
C_E,e_coli_k12,,0.0,500,500,1,18.0,1.1975111797068025
C_E,e_coli_k12,,0.0,500,500,1,18.5,1.197511205828839
C_E,e_coli_k12,,0.0,500,500,1,19.0,1.197511221097721
C_E,e_coli_k12,,0.0,500,500,1,19.5,1.197511230022705
C_E,e_coli_k12,,0.0,500,500,1,20.0,1.1975112352395465
C_E,e_coli_k12,,0.0,500,500,1,20.5,1.1975112382889006
C_E,e_coli_k12,,0.0,500,500,1,21.0,1.1975112400713126
C_E,e_coli_k12,,0.0,500,500,1,21.5,1.1975112411131699
C_E,e_coli_k12,,0.0,500,500,1,22.0,1.1975112417221574
C_E,e_coli_k12,,0.0,500,500,1,22.5,1.1975112420781235
C_E,e_coli_k12,,0.0,500,500,1,23.0,1.1975112422861933
C_E,e_coli_k12,,0.0,500,500,1,23.5,1.1975112424078145
C_E,e_coli_k12,,0.0,500,500,1,24.0,1.1975112424789045
C_E,e_coli_k12,,0.0,500,500,2,0.0,0.050002380108510394
C_E,e_coli_k12,,0.0,500,500,2,0.5,0.05050203734579567
C_E,e_coli_k12,,0.0,500,500,2,1.0,0.061920072881076794
C_E,e_coli_k12,,0.0,500,500,2,1.5,0.12769527269975584
C_E,e_coli_k12,,0.0,500,500,2,2.0,0.28562932258497636
C_E,e_coli_k12,,0.0,500,500,2,2.5,0.5043635091152642
C_E,e_coli_k12,,0.0,500,500,2,3.0,0.7201682862922751
C_E,e_coli_k12,,0.0,500,500,2,3.5,0.8934836043777205
C_E,e_coli_k12,,0.0,500,500,2,4.0,1.0164919217596218
C_E,e_coli_k12,,0.0,500,500,2,4.5,1.0975852246232751
C_E,e_coli_k12,,0.0,500,500,2,5.0,1.1487499902158604
C_E,e_coli_k12,,0.0,500,500,2,5.5,1.1802013532327789
C_E,e_coli_k12,,0.0,500,500,2,6.0,1.1992383177442119
C_E,e_coli_k12,,0.0,500,500,2,6.5,1.210656060842166
C_E,e_coli_k12,,0.0,500,500,2,7.0,1.217467021420289
C_E,e_coli_k12,,0.0,500,500,2,7.5,1.221516904253057
C_E,e_coli_k12,,0.0,500,500,2,8.0,1.2239204441021145
C_E,e_coli_k12,,0.0,500,500,2,8.5,1.225345302552348
C_E,e_coli_k12,,0.0,500,500,2,9.0,1.2261894202254306
C_E,e_coli_k12,,0.0,500,500,2,9.5,1.226689297205476
C_E,e_coli_k12,,0.0,500,500,2,10.0,1.2269852496951568
C_E,e_coli_k12,,0.0,500,500,2,10.5,1.227160444374401
C_E,e_coli_k12,,0.0,500,500,2,11.0,1.2272641457094242
C_E,e_coli_k12,,0.0,500,500,2,11.5,1.2273255256952735
C_E,e_coli_k12,,0.0,500,500,2,12.0,1.227361854975414
C_E,e_coli_k12,,0.0,500,500,2,12.5,1.2273833570045194
C_E,e_coli_k12,,0.0,500,500,2,13.0,1.2273960831752386
C_E,e_coli_k12,,0.0,500,500,2,13.5,1.2274036152299828
C_E,e_coli_k12,,0.0,500,500,2,14.0,1.2274080731027177
C_E,e_coli_k12,,0.0,500,500,2,14.5,1.2274107115046804
C_E,e_coli_k12,,0.0,500,500,2,15.0,1.2274122730468708
C_E,e_coli_k12,,0.0,500,500,2,15.5,1.2274131972473044
C_E,e_coli_k12,,0.0,500,500,2,16.0,1.2274137442360942
C_E,e_coli_k12,,0.0,500,500,2,16.5,1.2274140679717789
C_E,e_coli_k12,,0.0,500,500,2,17.0,1.2274142595749333
C_E,e_coli_k12,,0.0,500,500,2,17.5,1.2274143729753624
C_E,e_coli_k12,,0.0,500,500,2,18.0,1.2274144400914633
C_E,e_coli_k12,,0.0,500,500,2,18.5,1.22741447981416
C_E,e_coli_k12,,0.0,500,500,2,19.0,1.2274145033240569
C_E,e_coli_k12,,0.0,500,500,2,19.5,1.2274145172384003
C_E,e_coli_k12,,0.0,500,500,2,20.0,1.2274145254736109
C_E,e_coli_k12,,0.0,500,500,2,20.5,1.227414530347624
C_E,e_coli_k12,,0.0,500,500,2,21.0,1.2274145332323108
C_E,e_coli_k12,,0.0,500,500,2,21.5,1.2274145349396142
C_E,e_coli_k12,,0.0,500,500,2,22.0,1.2274145359500823
C_E,e_coli_k12,,0.0,500,500,2,22.5,1.2274145365481284
C_E,e_coli_k12,,0.0,500,500,2,23.0,1.2274145369020824
C_E,e_coli_k12,,0.0,500,500,2,23.5,1.22741453711157
C_E,e_coli_k12,,0.0,500,500,2,24.0,1.2274145372355554
C_E,e_coli_k12,,0.0,500,500,3,0.0,0.05000172437298265
C_E,e_coli_k12,,0.0,500,500,3,0.5,0.05043504893318107
C_E,e_coli_k12,,0.0,500,500,3,1.0,0.061209902482246545
C_E,e_coli_k12,,0.0,500,500,3,1.5,0.1256081369397677
C_E,e_coli_k12,,0.0,500,500,3,2.0,0.28204218601772246
C_E,e_coli_k12,,0.0,500,500,3,2.5,0.4984014866873406
C_E,e_coli_k12,,0.0,500,500,3,3.0,0.7103042780325
C_E,e_coli_k12,,0.0,500,500,3,3.5,0.8788681064606615
C_E,e_coli_k12,,0.0,500,500,3,4.0,0.9973132842037433
C_E,e_coli_k12,,0.0,500,500,3,4.5,1.074641820955882
C_E,e_coli_k12,,0.0,500,500,3,5.0,1.122981822320664
C_E,e_coli_k12,,0.0,500,500,3,5.5,1.152437078317138
C_E,e_coli_k12,,0.0,500,500,3,6.0,1.170116989491479
C_E,e_coli_k12,,0.0,500,500,3,6.5,1.1806354439214182
C_E,e_coli_k12,,0.0,500,500,3,7.0,1.1868607871970247
C_E,e_coli_k12,,0.0,500,500,3,7.5,1.190534001152882
C_E,e_coli_k12,,0.0,500,500,3,8.0,1.1926974595498945
C_E,e_coli_k12,,0.0,500,500,3,8.5,1.1939703535237354
C_E,e_coli_k12,,0.0,500,500,3,9.0,1.1947188098313901
C_E,e_coli_k12,,0.0,500,500,3,9.5,1.1951587386039828
C_E,e_coli_k12,,0.0,500,500,3,10.0,1.1954172652289754
C_E,e_coli_k12,,0.0,500,500,3,10.5,1.1955691707460652
C_E,e_coli_k12,,0.0,500,500,3,11.0,1.1956584210531078
C_E,e_coli_k12,,0.0,500,500,3,11.5,1.195710856748591
C_E,e_coli_k12,,0.0,500,500,3,12.0,1.1957416626036679
C_E,e_coli_k12,,0.0,500,500,3,12.5,1.195759760704143
C_E,e_coli_k12,,0.0,500,500,3,13.0,1.195770393045182
C_E,e_coli_k12,,0.0,500,500,3,13.5,1.1957766393411084
C_E,e_coli_k12,,0.0,500,500,3,14.0,1.1957803089087145
C_E,e_coli_k12,,0.0,500,500,3,14.5,1.1957824646987276
C_E,e_coli_k12,,0.0,500,500,3,15.0,1.1957837311764727
C_E,e_coli_k12,,0.0,500,500,3,15.5,1.1957844752029692
C_E,e_coli_k12,,0.0,500,500,3,16.0,1.1957849123012358
C_E,e_coli_k12,,0.0,500,500,3,16.5,1.1957851690862495
C_E,e_coli_k12,,0.0,500,500,3,17.0,1.1957853199414235
C_E,e_coli_k12,,0.0,500,500,3,17.5,1.1957854085652941
C_E,e_coli_k12,,0.0,500,500,3,18.0,1.1957854606297336
C_E,e_coli_k12,,0.0,500,500,3,18.5,1.1957854912163666
C_E,e_coli_k12,,0.0,500,500,3,19.0,1.1957855091852936
C_E,e_coli_k12,,0.0,500,500,3,19.5,1.195785519741615
C_E,e_coli_k12,,0.0,500,500,3,20.0,1.1957855259432053
C_E,e_coli_k12,,0.0,500,500,3,20.5,1.1957855295864934
C_E,e_coli_k12,,0.0,500,500,3,21.0,1.1957855317268393
C_E,e_coli_k12,,0.0,500,500,3,21.5,1.1957855329842422
C_E,e_coli_k12,,0.0,500,500,3,22.0,1.1957855337229368
C_E,e_coli_k12,,0.0,500,500,3,22.5,1.1957855341569024
C_E,e_coli_k12,,0.0,500,500,3,23.0,1.195785534411847
C_E,e_coli_k12,,0.0,500,500,3,23.5,1.195785534561621
C_E,e_coli_k12,,0.0,500,500,3,24.0,1.1957855346496098
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,0.0,0.0500015810191644
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,0.5,0.050539157502942966
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,1.0,0.06491330842085738
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,1.5,0.14871748652614872
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,2.0,0.339514262501746
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,2.5,0.5841711634558076
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,3.0,0.8070327941980522
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,3.5,0.9732579949673262
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,4.0,1.0837123961256774
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,4.5,1.1523970514117443
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,5.0,1.1935173255796823
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,5.5,1.2176077494934583
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,6.0,1.231547943160268
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,6.5,1.2395580221103997
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,7.0,1.244142226508965
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,7.5,1.2467598058620009
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,8.0,1.248252501705584
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,8.5,1.2491030940126109
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,9.0,1.2495875882718985
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,9.5,1.2498634882539703
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,10.0,1.2500205807421572
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,10.5,1.2501100194284795
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,11.0,1.2501609379974592
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,11.5,1.2501899258490339
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,12.0,1.250206428345217
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,12.5,1.2502158229758125
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,13.0,1.250221171177255
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,13.5,1.2502242158081978
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,14.0,1.250225949056976
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,14.5,1.2502269357607207
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,15.0,1.2502274974710859
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,15.5,1.250227817241279
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,16.0,1.2502279992798642
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,16.5,1.2502281029106723
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,17.0,1.2502281619055486
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,17.5,1.250228195490111
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,18.0,1.250228214609107
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,18.5,1.2502282254931558
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,19.0,1.2502282316892193
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,19.5,1.2502282352165097
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,20.0,1.2502282372245233
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,20.5,1.2502282383676437
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,21.0,1.2502282390183985
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,21.5,1.2502282393888597
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,22.0,1.2502282395997557
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,22.5,1.2502282397198143
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,23.0,1.2502282397881612
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,23.5,1.2502282398270699
E_Fe_1,e_coli_k12,Iron,1.0,500,500,1,24.0,1.2502282398492195
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,0.0,0.050002777361018734
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,0.5,0.05066353960997492
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,1.0,0.06571151426191815
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,1.5,0.1478223181462281
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,2.0,0.3314540071949003
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,2.5,0.5683701786497216
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,3.0,0.7877589846771497
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,3.5,0.9546693392705031
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,4.0,1.0678327890989832
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,4.5,1.1395734109131106
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,5.0,1.1833144675509528
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,5.5,1.2093879952549738
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,6.0,1.2247281619001291
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,6.5,1.2336854138131295
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,7.0,1.2388928001149833
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,7.5,1.2419125199516667
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,8.0,1.243661072894022
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,8.5,1.244672708451767
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,9.0,1.2452577104958802
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,9.5,1.245595906260179
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,10.0,1.245791388876001
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,10.5,1.2459043703413857
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,11.0,1.2459696657463213
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,11.5,1.2460074007478108
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,12.0,1.2460292078634694
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,12.5,1.2460418100968826
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,13.0,1.246049092826298
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,13.5,1.2460533014423336
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,14.0,1.246055733554253
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,14.5,1.2460571390427577
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,15.0,1.2460579512572707
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,15.5,1.2460584206258605
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,16.0,1.2460586918680256
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,16.5,1.246058848615418
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,17.0,1.246058939197733
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,17.5,1.2460589915440927
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,18.0,1.246059021794383
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,18.5,1.2460590392756377
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,19.0,1.2460590493778303
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,19.5,1.2460590552157578
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,20.0,1.2460590585894211
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,20.5,1.2460590605390178
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,21.0,1.2460590616656648
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,21.5,1.2460590623167398
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,22.0,1.2460590626929873
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,22.5,1.2460590629104162
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,23.0,1.2460590630360655
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,23.5,1.2460590631086765
E_Fe_1,e_coli_k12,Iron,1.0,500,500,2,24.0,1.2460590631506376
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,0.0,0.05000196967354249
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,0.5,0.050577888241400464
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,1.0,0.06497331414960912
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,1.5,0.14661043235687432
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,2.0,0.3311012039866942
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,2.5,0.5682888443171462
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,3.0,0.7858391218962247
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,3.5,0.9494492820898163
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,4.0,1.0590797582773004
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,4.5,1.1278010032778505
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,5.0,1.1692562810177227
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,5.5,1.1937183007568752
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,6.0,1.2079714338050018
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,6.5,1.216216194027159
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,7.0,1.2209656090522505
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,7.5,1.2236950114788656
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,8.0,1.2252614098839636
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,8.5,1.2261596599918188
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,9.0,1.2266745302036577
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,9.5,1.2269695742114506
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,10.0,1.2271386229689463
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,10.5,1.2272354731844957
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,11.0,1.2272909572464121
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,11.5,1.227322742369762
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,12.0,1.2273409508072253
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,12.5,1.2273513816048138
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,13.0,1.2273573569101244
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,13.5,1.2273607798667094
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,14.0,1.2273627407057295
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,14.5,1.227363863970314
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,15.0,1.2273645074308983
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,15.5,1.2273648760362974
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,16.0,1.227365087191291
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,16.5,1.227365208151067
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,17.0,1.2273652774426633
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,17.5,1.2273653171362318
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,18.0,1.2273653398746216
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,18.5,1.2273653529002677
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,19.0,1.2273653603619858
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,19.5,1.2273653646364175
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,20.0,1.2273653670850182
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,20.5,1.2273653684876946
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,21.0,1.2273653692912152
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,21.5,1.2273653697515108
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,22.0,1.22736537001519
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,22.5,1.2273653701662384
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,23.0,1.227365370252766
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,23.5,1.2273653703023333
E_Fe_1,e_coli_k12,Iron,1.0,500,500,3,24.0,1.227365370330728
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,0.0,0.05000151814637678
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,0.5,0.050668723979877706
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,1.0,0.06918133068995917
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,1.5,0.17203614900117759
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,2.0,0.3884761798612519
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,2.5,0.6439927152504535
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,3.0,0.8599173569319765
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,3.5,1.0109043021350423
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,4.0,1.1058670059153963
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,4.5,1.1621769967153517
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,5.0,1.1944955006923759
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,5.5,1.212712950165295
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,6.0,1.2228801548136983
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,6.5,1.2285234247414687
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,7.0,1.2316462293381358
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,7.5,1.2333714057295515
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,8.0,1.2343235928259628
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,8.5,1.2348488724887208
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,9.0,1.2351385650326194
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,9.5,1.2352983062638256
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,10.0,1.2353863827109481
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,10.5,1.2354349431021245
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,11.0,1.2354617158738286
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,11.5,1.2354764762797548
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,12.0,1.235484613945629
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,12.5,1.2354891003614668
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,13.0,1.2354915737831205
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,13.5,1.235492937412093
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,14.0,1.2354936891976294
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,14.5,1.235494103666138
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,15.0,1.2354943321676164
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,15.5,1.2354944581432172
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,16.0,1.2354945275950695
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,16.5,1.235494565884703
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,17.0,1.2354945869942338
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,17.5,1.2354945986321693
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,18.0,1.2354946050483016
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,18.5,1.2354946085855916
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,19.0,1.2354946105357416
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,19.5,1.2354946116108825
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,20.0,1.2354946122036206
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,20.5,1.235494612530404
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,21.0,1.2354946127105637
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,21.5,1.2354946128098878
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,22.0,1.2354946128646465
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,22.5,1.2354946128948354
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,23.0,1.235494612911479
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,23.5,1.2354946129206548
E_Fe_10,e_coli_k12,Iron,10.0,500,500,1,24.0,1.2354946129257136
E_Fe_10,e_coli_k12,Iron,10.0,500,500,2,0.0,0.05000442846643081
E_Fe_10,e_coli_k12,Iron,10.0,500,500,2,0.5,0.050988747002874195
E_Fe_10,e_coli_k12,Iron,10.0,500,500,2,1.0,0.07134021477972183
E_Fe_10,e_coli_k12,Iron,10.0,500,500,2,1.5,0.1721693672819785
E_Fe_10,e_coli_k12,Iron,10.0,500,500,2,2.0,0.3791278528632792
E_Fe_10,e_coli_k12,Iron,10.0,500,500,2,2.5,0.6278684170771662
